,Subject,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift.1,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift.1,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift.1,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
876,17.0,87.0,82.0,84.0,90.0,76.0,80.0,98.0,88.0,73.0,72.0,81.0,94.0,92.0,68.0,406.0,403.0,418.0,340.0,424.0,339.0,429.0,388.0,431.0,424.0,592.0,270.0,391.0,319.0,321.0,334.0,250.0,348.0,259.0,331.0,300.0,358.0,352.0,511.0,176.0,299.0,0.0816000029444694,0.105600006878376,0.105600006878376,0.1428000126034012,0.10080000758171,0.0912000015377998,0.10080000758171,0.096000000834465,0.0912000015377998,0.096000000834465,0.0816000029444694,0.0912000015377998,0.11639999784529206,0.283200025558471,0.25806450843811,0.354838699102401,0.290322571992874,0.38709676265716597,0.290322571992874,0.225806444883346,0.322580635547637,0.25806450843811,0.290322571992874,0.322580635547637,0.225806444883346,0.25806450843811,0.322580635547637,0.290322571992874,83.21428571428571,0.1152000049395218,0.2972350141831802
877,17.0,79.0,74.0,84.0,83.0,102.0,64.0,69.0,70.0,73.0,75.0,84.0,82.0,73.0,81.0,560.0,330.0,430.0,256.0,740.0,335.0,451.0,354.0,390.0,405.0,563.0,261.0,399.0,481.0,256.0,346.0,173.0,638.0,271.0,382.0,284.0,317.0,330.0,479.0,179.0,326.0,0.115200005471706,0.13080000504851247,0.120000004768371,0.1428000126034012,0.0912000015377998,0.0768000036478042,0.0912000015377998,0.0912000015377998,0.096000000834465,0.0816000029444694,0.0768000036478042,0.10080000758171,0.0672000050544738,0.10080000758171,0.354838699102401,0.290322571992874,0.322580635547637,0.354838699102401,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.193548381328582,0.290322571992874,0.225806444883346,0.290322571992874,78.07142857142857,0.10800000439797101,0.27419354021549186
878,17.0,82.0,90.0,90.0,83.0,78.0,73.0,78.0,95.0,73.0,71.0,72.0,81.0,65.0,80.0,374.0,318.0,408.0,301.0,506.0,304.0,423.0,393.0,363.0,380.0,491.0,245.0,387.0,292.0,228.0,318.0,218.0,428.0,231.0,345.0,298.0,290.0,293.5,419.0,164.0,322.0,0.0768000036478042,0.110400006175041,0.10080000758171,0.120000004768371,0.105600006878376,0.096000000834465,0.096000000834465,0.096000000834465,0.0816000029444694,0.096000000834465,0.0768000036478042,0.0864000022411346,0.072000004351139,0.110400006175041,0.25806450843811,0.354838699102401,0.354838699102401,0.354838699102401,0.322580635547637,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.45161288976669156,79.35714285714286,0.09462857512491075,0.2972350141831802
879,17.0,81.0,72.0,75.0,92.0,87.0,83.0,80.0,71.0,65.0,89.0,104.5,82.0,84.0,62.0,441.0,259.0,561.0,296.0,443.0,496.25,405.0,448.0,422.0,435.0,634.0,260.0,491.0,360.0,187.0,486.0,204.0,356.0,442.25,325.0,377.0,357.0,346.0,527.0,178.0,407.0,0.0816000029444694,0.0864000022411346,0.10080000758171,0.096000000834465,0.110400006175041,0.0912000015377998,0.105600006878376,0.072000004351139,0.0768000036478042,0.0816000029444694,0.0672000050544738,0.0816000029444694,0.10080000758171,0.10080000758171,0.25806450843811,0.25806450843811,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.25806450843811,0.225806444883346,0.129032254219055,0.225806444883346,0.290322571992874,0.322580635547637,80.71428571428571,0.08948571873562652,0.2603686558348789
880,17.0,79.0,100.0,73.0,85.0,89.0,70.0,79.0,61.0,76.0,72.0,91.0,73.0,98.0,63.0,593.0,422.0,520.0,401.0,871.5,396.0,441.0,414.0,463.0,451.0,569.0,326.0,548.0,514.0,322.0,447.0,316.0,749.0,326.0,362.0,353.0,387.0,379.0,478.0,253.0,450.0,0.0912000015377998,0.096000000834465,0.120000004768371,0.10080000758171,0.115200005471706,0.105600006878376,0.138000013306737,0.0912000015377998,0.096000000834465,0.10080000758171,0.124800004065036,0.10080000758171,0.0768000036478042,0.096000000834465,0.290322571992874,0.225806444883346,0.41935482621192743,0.290322571992874,0.290322571992874,0.290322571992874,0.41935482621192743,0.290322571992874,0.290322571992874,0.290322571992874,0.38709676265716497,0.290322571992874,0.225806444883346,0.290322571992874,79.21428571428571,0.10422857584697828,0.3087557511670247
881,17.0,87.0,74.0,84.0,75.0,78.0,74.0,90.0,78.0,76.0,65.0,73.0,74.0,63.0,52.0,539.0,410.0,528.0,374.0,481.0,398.0,441.0,438.0,566.0,572.0,745.5,379.0,495.0,452.0,336.0,444.0,299.0,403.0,324.0,351.0,360.0,490.0,493.5,681.25,305.0,432.0,0.120000004768371,0.0912000015377998,0.0912000015377998,0.0864000022411346,0.120000004768371,0.110400006175041,0.138000013306737,0.096000000834465,0.0912000015377998,0.1296000145375709,0.072000004351139,0.10080000758171,0.11639999784529206,0.10080000758171,0.354838699102401,0.25806450843811,0.25806450843811,0.225806444883346,0.290322571992874,0.30645160377025604,0.290322571992874,0.290322571992874,0.25806450843811,0.38709676265716497,0.225806444883346,0.290322571992874,0.33870966732501995,0.290322571992874,74.5,0.12822857765214749,0.29493086678641145
882,17.0,102.0,89.0,82.0,81.0,70.0,72.0,86.0,46.25,73.0,82.0,84.0,72.0,90.0,69.0,564.0,422.0,544.0,393.0,449.0,414.0,518.0,535.0,474.0,493.0,619.0,316.0,500.0,458.0,333.0,462.0,312.0,379.0,342.0,432.0,513.0,401.0,411.0,535.0,244.0,410.0,0.105600006878376,0.0912000015377998,0.0912000015377998,0.0864000022411346,0.096000000834465,0.0912000015377998,0.0864000022411346,0.096000000834465,0.06000000610947599,0.120000004768371,0.096000000834465,0.096000000834465,0.0864000022411346,0.124800004065036,0.290322571992874,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.25806450843811,0.290322571992874,0.354838699102401,0.20967741310596408,0.322580635547637,0.322580635547637,0.290322571992874,0.25806450843811,0.354838699102401,77.0,0.09257143083959805,0.28341012980256713
884,18.0,77.0,85.0,74.0,74.0,69.0,61.0,84.0,95.0,82.0,63.0,85.0,97.0,71.0,52.0,513.0,565.0,692.25,503.0,564.0,520.0,459.0,555.0,564.0,622.0,682.0,422.0,686.0,436.0,480.0,634.75,429.0,495.0,459.0,375.0,460.0,482.0,559.0,597.0,325.0,615.0,0.0672000050544738,0.0576000027358531,0.0912000015377998,0.0672000050544738,0.096000000834465,0.072000004351139,0.072000004351139,0.072000004351139,0.0768000036478042,0.0768000036478042,0.0816000029444694,0.0816000029444694,0.0768000036478042,0.072000004351139,0.193548381328582,0.225806444883346,0.25806450843811,0.193548381328582,0.290322571992874,0.193548381328582,0.225806444883346,0.193548381328582,0.25806450843811,0.193548381328582,0.290322571992874,0.290322571992874,0.225806444883346,0.225806444883346,76.35714285714286,0.07577143210385522,0.23271888707365257
885,18.0,104.0,73.0,62.0,73.0,69.0,75.0,86.0,78.0,67.0,53.0,82.0,97.0,82.0,76.0,588.0,487.0,536.0,455.0,491.0,586.0,460.0,519.0,566.75,680.5,641.0,481.0,627.0,484.0,414.0,474.0,382.0,422.0,511.0,374.0,441.0,489.0,602.0,559.0,384.0,545.0,0.0672000050544738,0.11040000431239605,0.0816000029444694,0.0816000029444694,0.0768000036478042,0.0672000050544738,0.0816000029444694,0.0672000050544738,0.072000004351139,0.0672000050544738,0.0576000027358531,0.10080000013113019,0.072000004351139,0.0864000022411346,0.161290317773818,0.193548381328582,0.25806450843811,0.25806450843811,0.25806450843811,0.25806450843811,0.25806450843811,0.161290317773818,0.25806450843811,0.225806444883346,0.193548381328582,0.161290317773818,0.129032254219055,0.25806450843811,77.35714285714286,0.08880000428429657,0.21658985529627064
886,18.0,64.0,83.0,72.0,97.0,103.0,66.0,69.0,70.0,64.0,54.0,72.0,54.0,79.0,63.0,467.0,498.0,590.0,444.0,598.0,499.0,440.0,492.0,505.0,527.0,670.0,387.0,668.0,403.0,415.0,518.0,347.0,495.0,433.0,371.0,422.0,441.0,473.0,598.0,333.0,589.0,0.072000004351139,0.0864000022411346,0.0912000015377998,0.0864000022411346,0.072000004351139,0.0624000020325183,0.0864000022411346,0.072000004351139,0.0624000020325183,0.072000004351139,0.0624000020325183,0.072000004351139,0.0768000036478042,0.0768000036478042,0.225806444883346,0.290322571992874,0.25806450843811,0.290322571992874,0.193548381328582,0.129032254219055,0.290322571992874,0.25806450843811,0.225806444883346,0.193548381328582,0.129032254219055,0.129032254219055,0.161290317773818,0.193548381328582,72.14285714285714,0.07508571738643298,0.2119815605027331
887,18.0,81.0,105.0,91.0,63.0,68.0,77.0,72.0,69.0,63.0,63.0,56.0,46.0,74.0,60.0,575.0,557.0,692.25,626.25,540.0,493.0,465.0,504.0,504.0,599.0,688.0,394.0,787.0,494.0,452.0,634.75,511.25,472.0,416.0,393.0,435.0,441.0,536.0,632.0,348.0,687.75,0.0624000020325183,0.0816000029444694,0.072000004351139,0.0912000015377998,0.0768000036478042,0.0672000050544738,0.0912000015377998,0.0816000029444694,0.0768000036478042,0.0672000050544738,0.0624000020325183,0.0768000036478042,0.0672000050544738,0.0768000036478042,0.161290317773818,0.290322571992874,0.129032254219055,0.290322571992874,0.25806450843811,0.161290317773818,0.25806450843811,0.25806450843811,0.25806450843811,0.225806444883346,0.193548381328582,0.25806450843811,0.225806444883346,0.225806444883346,70.57142857142857,0.07508571765252516,0.22811059228011493
888,18.0,75.0,73.0,73.0,72.0,60.0,88.0,63.0,70.0,81.0,93.25,71.0,78.0,81.0,59.0,612.0,475.0,692.25,626.25,572.0,542.0,454.0,592.0,556.0,572.0,665.0,547.0,699.0,538.25,402.0,624.0,511.25,512.0,454.0,391.0,506.75,475.0,473.0,594.0,455.5,618.0,0.0624000020325183,0.0672000050544738,0.0864000022411346,0.0672000050544738,0.0672000050544738,0.0624000020325183,0.0864000022411346,0.0768000036478042,0.0612000059336423,0.0576000064611434,0.09840000607073307,0.0672000050544738,0.072000004351139,0.096000000834465,0.225806444883346,0.129032254219055,0.25806450843811,0.25806450843811,0.193548381328582,0.193548381328582,0.290322571992874,0.225806444883346,0.225806444883346,0.193548381328582,0.225806444883346,0.193548381328582,0.225806444883346,0.290322571992874,74.5,0.07851428964308323,0.2235022974865772
889,18.0,70.0,64.0,82.0,53.0,85.0,66.0,60.0,60.0,76.0,64.0,84.0,101.0,102.0,50.0,571.0,518.0,692.25,408.0,590.0,503.0,475.0,553.0,528.0,543.0,723.0,502.0,704.0,501.0,454.0,627.0,355.0,505.0,437.0,415.0,493.0,452.0,479.0,639.0,401.0,602.0,0.0672000050544738,0.0864000022411346,0.096000000834465,0.11040000431239605,0.0816000029444694,0.072000004351139,0.0768000036478042,0.0576000027358531,0.0768000036478042,0.0624000020325183,0.072000004351139,0.0864000022411346,0.0480000004172325,0.0816000029444694,0.225806444883346,0.290322571992874,0.25806450843811,0.193548381328582,0.25806450843811,0.25806450843811,0.225806444883346,0.193548381328582,0.193548381328582,0.225806444883346,0.225806444883346,0.225806444883346,0.161290317773818,0.25806450843811,72.64285714285714,0.08160000347665372,0.22811059228011485
890,18.0,104.0,89.0,65.0,107.0,78.0,95.5,75.0,77.0,62.0,83.0,90.0,58.0,72.0,76.0,518.0,462.0,531.0,456.0,528.0,505.0,467.0,604.0,459.0,567.0,741.0,326.0,573.0,414.0,373.0,466.0,349.0,450.0,407.0,392.0,506.75,397.0,484.0,651.0,268.0,501.0,0.0576000027358531,0.11040000431239605,0.0816000029444694,0.0816000029444694,0.0816000029444694,0.072000004351139,0.0672000050544738,0.0672000050544738,0.072000004351139,0.0768000036478042,0.09840000607073307,0.072000004351139,0.0576000027358531,0.0864000022411346,0.290322571992874,0.25806450843811,0.25806450843811,0.25806450843811,0.25806450843811,0.193548381328582,0.193548381328582,0.193548381328582,0.225806444883346,0.161290317773818,0.225806444883346,0.193548381328582,0.225806444883346,0.25806450843811,81.64285714285714,0.09222857494439393,0.22811059228011485
891,18.0,86.0,84.0,63.0,92.0,85.0,63.0,78.0,80.0,64.0,73.0,82.0,78.0,103.0,68.0,500.0,503.0,657.0,626.25,619.0,477.0,402.0,471.0,483.0,518.0,666.0,353.0,641.0,414.0,419.0,594.0,511.25,534.0,414.0,324.0,391.0,419.0,445.0,584.0,275.0,525.0,0.0576000027358531,0.11040000431239605,0.0864000022411346,0.0624000020325183,0.0912000015377998,0.0672000050544738,0.0912000015377998,0.0816000029444694,0.072000004351139,0.0672000050544738,0.0768000036478042,0.0816000029444694,0.0768000036478042,0.072000004351139,0.193548381328582,0.290322571992874,0.25806450843811,0.161290317773818,0.25806450843811,0.193548381328582,0.290322571992874,0.25806450843811,0.225806444883346,0.129032254219055,0.25806450843811,0.290322571992874,0.225806444883346,0.225806444883346,79.42857142857143,0.08537143255983075,0.23271888707365268
892,18.0,81.0,101.0,55.0,81.0,86.0,81.0,96.0,89.0,99.0,93.25,90.0,80.0,74.0,53.0,506.0,496.0,574.0,626.25,529.0,444.0,437.0,535.0,515.0,532.0,625.0,460.0,531.0,425.0,395.0,519.0,511.25,443.0,363.0,341.0,446.0,416.0,431.0,535.0,380.0,457.0,0.072000004351139,0.0624000020325183,0.11279999837279317,0.0768000036478042,0.10080000013113019,0.0768000036478042,0.0864000022411346,0.072000004351139,0.0768000036478042,0.0768000036478042,0.072000004351139,0.0816000029444694,0.0576000027358531,0.072000004351139,0.25806450843811,0.193548381328582,0.161290317773818,0.25806450843811,0.193548381328582,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,0.25806450843811,0.225806444883346,0.225806444883346,0.129032254219055,0.25806450843811,82.03571428571425,0.08982857582824562,0.22811059228011496
893,18.0,80.0,107.0,86.0,89.0,78.0,63.0,61.0,69.0,72.0,76.0,67.0,62.0,76.0,51.0,530.0,412.0,582.0,392.0,485.0,437.0,417.0,459.0,456.0,554.0,633.0,361.0,589.0,450.0,305.0,496.0,303.0,407.0,374.0,356.0,390.0,384.0,478.0,566.0,299.0,513.0,0.0576000027358531,0.11040000431239605,0.11279999837279317,0.0624000020325183,0.072000004351139,0.0816000029444694,0.0768000036478042,0.0624000020325183,0.0672000050544738,0.0768000036478042,0.0576000027358531,0.0912000015377998,0.0624000020325183,0.0816000029444694,0.193548381328582,0.25806450843811,0.193548381328582,0.225806444883346,0.25806450843811,0.25806450843811,0.193548381328582,0.193548381328582,0.225806444883346,0.225806444883346,0.193548381328582,0.290322571992874,0.161290317773818,0.225806444883346,74.07142857142857,0.09188571811786708,0.2211981500898083
894,18.0,66.0,72.0,81.0,83.0,82.0,63.0,67.0,71.0,66.0,74.0,63.0,80.0,81.0,63.0,481.0,389.0,542.0,358.0,519.0,401.0,398.0,504.0,442.0,443.0,678.0,299.0,581.0,415.0,317.0,461.0,275.0,437.0,338.0,331.0,433.0,376.0,369.0,615.0,219.0,500.0,0.0672000050544738,0.0768000036478042,0.0912000015377998,0.0624000020325183,0.0816000029444694,0.0768000036478042,0.0912000015377998,0.0672000050544738,0.0864000022411346,0.096000000834465,0.0912000015377998,0.0864000022411346,0.0624000020325183,0.072000004351139,0.225806444883346,0.25806450843811,0.322580635547637,0.225806444883346,0.25806450843811,0.225806444883346,0.290322571992874,0.161290317773818,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.193548381328582,0.25806450843811,72.28571428571429,0.07920000276395248,0.2476958451526501
895,18.0,69.0,82.0,57.0,82.0,69.0,54.0,68.0,72.0,76.0,76.0,67.0,83.0,77.0,68.0,612.0,443.0,533.0,364.0,477.0,465.0,422.0,453.0,437.0,529.0,580.0,341.0,612.0,538.25,361.0,476.0,282.0,408.0,411.0,354.0,381.0,361.0,453.0,513.0,258.0,535.0,0.0672000050544738,0.0576000027358531,0.0768000036478042,0.072000004351139,0.0768000036478042,0.0624000020325183,0.0768000036478042,0.0768000036478042,0.072000004351139,0.0768000036478042,0.0816000029444694,0.072000004351139,0.0576000027358531,0.0864000022411346,0.129032254219055,0.225806444883346,0.161290317773818,0.225806444883346,0.193548381328582,0.193548381328582,0.225806444883346,0.225806444883346,0.193548381328582,0.25806450843811,0.290322571992874,0.129032254219055,0.129032254219055,0.25806450843811,71.42857142857143,0.07234286064548145,0.21082948680434857
896,18.0,81.0,64.0,71.0,85.0,70.0,89.0,104.0,70.0,55.0,74.0,73.0,81.0,82.0,68.0,425.0,352.0,507.0,430.0,613.0,512.0,468.0,471.0,416.0,453.0,620.0,354.0,794.5,344.0,288.0,436.0,345.0,543.0,423.0,364.0,401.0,361.0,379.0,547.0,273.0,687.75,0.0624000020325183,0.0576000027358531,0.0816000029444694,0.072000004351139,0.072000004351139,0.0672000050544738,0.0912000015377998,0.09360000118613242,0.0768000036478042,0.072000004351139,0.0624000020325183,0.0864000022411346,0.072000004351139,0.0816000029444694,0.225806444883346,0.129032254219055,0.25806450843811,0.193548381328582,0.25806450843811,0.193548381328582,0.290322571992874,0.14516128599643596,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.322580635547637,0.193548381328582,76.21428571428571,0.082628575552787,0.23041473967688378
897,18.0,80.0,56.0,69.0,64.0,69.0,85.0,77.0,60.0,46.0,72.0,54.0,71.0,82.0,52.0,426.0,395.0,479.0,339.0,482.0,400.0,442.0,469.0,417.0,457.0,566.0,322.0,554.0,346.0,339.0,410.0,275.0,413.0,315.0,365.0,409.0,371.0,385.0,512.0,251.0,472.0,0.0816000029444694,0.0576000027358531,0.0768000036478042,0.0672000050544738,0.0864000022411346,0.0768000036478042,0.11999999731779099,0.0672000050544738,0.0768000036478042,0.0576000064611434,0.0768000036478042,0.0816000029444694,0.0576000027358531,0.10080000758171,0.322580635547637,0.225806444883346,0.193548381328582,0.193548381328582,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.225806444883346,0.129032254219055,0.25806450843811,0.193548381328582,0.193548381328582,0.25806450843811,66.92857142857143,0.08262857555278692,0.23041473967688367
898,18.0,92.0,64.0,90.0,64.0,68.0,72.0,74.0,60.0,91.0,56.0,72.0,77.0,63.0,55.0,572.0,341.0,552.0,618.0,482.0,378.0,378.0,404.0,444.0,449.0,571.0,356.0,528.0,480.0,277.0,462.0,511.25,414.0,306.0,304.0,344.0,353.0,393.0,499.0,279.0,465.0,0.0672000050544738,0.072000004351139,0.096000000834465,0.11040000431239605,0.0768000036478042,0.0624000020325183,0.0768000036478042,0.0624000020325183,0.0816000029444694,0.0912000015377998,0.0624000020325183,0.072000004351139,0.0576000027358531,0.0768000036478042,0.225806444883346,0.225806444883346,0.290322571992874,0.225806444883346,0.225806444883346,0.193548381328582,0.225806444883346,0.193548381328582,0.25806450843811,0.25806450843811,0.225806444883346,0.25806450843811,0.161290317773818,0.225806444883346,71.28571428571429,0.08468571784240846,0.22811059228011485
899,18.0,70.0,84.0,75.0,84.0,71.0,66.0,52.0,70.0,82.0,73.0,75.0,81.0,84.0,59.0,505.0,453.0,592.0,362.0,456.0,638.5,533.0,480.0,477.0,680.5,531.0,328.0,563.0,435.0,369.0,517.0,278.0,385.0,566.0,479.25,410.0,395.0,602.0,456.0,247.0,479.0,0.0576000027358531,0.0624000020325183,0.110400006175041,0.0864000022411346,0.0816000029444694,0.072000004351139,0.110400006175041,0.0624000020325183,0.0672000050544738,0.0768000036478042,0.0816000029444694,0.0768000036478042,0.0624000020325183,0.072000004351139,0.225806444883346,0.161290317773818,0.35483869910240207,0.25806450843811,0.25806450843811,0.193548381328582,0.290322571992874,0.225806444883346,0.225806444883346,0.193548381328582,0.290322571992874,0.25806450843811,0.193548381328582,0.225806444883346,73.28571428571429,0.07714286074042312,0.24193547666072793
900,18.0,75.0,81.0,74.0,84.0,70.0,72.0,70.0,85.0,66.0,75.0,80.0,72.0,82.0,60.0,476.0,408.0,580.0,435.0,514.0,459.0,422.0,574.0,439.0,433.0,622.0,375.0,635.0,401.0,327.0,506.0,351.0,444.0,387.0,352.0,489.0,373.0,358.0,542.0,303.0,553.0,0.0672000050544738,0.0672000050544738,0.0768000036478042,0.0912000015377998,0.072000004351139,0.072000004351139,0.0624000020325183,0.0768000036478042,0.0672000050544738,0.0768000036478042,0.072000004351139,0.0816000029444694,0.0768000036478042,0.10080000758171,0.225806444883346,0.225806444883346,0.161290317773818,0.290322571992874,0.225806444883346,0.193548381328582,0.225806444883346,0.161290317773818,0.225806444883346,0.193548381328582,0.25806450843811,0.25806450843811,0.225806444883346,0.354838699102401,74.71428571428571,0.07577143263603947,0.23041473967688364
901,18.0,81.0,80.0,72.0,66.0,69.0,72.0,96.0,54.0,88.0,73.0,89.0,98.0,85.0,50.0,462.0,426.0,568.0,459.0,502.0,417.0,435.0,482.0,415.0,562.0,735.0,438.0,673.0,381.0,346.0,496.0,393.0,433.0,345.0,339.0,428.0,327.0,489.0,646.0,340.0,588.0,0.09840000607073307,0.0816000029444694,0.0816000029444694,0.0480000004172325,0.0768000036478042,0.072000004351139,0.072000004351139,0.072000004351139,0.0768000036478042,0.096000000834465,0.0768000036478042,0.0816000029444694,0.0768000036478042,0.072000004351139,0.225806444883346,0.290322571992874,0.193548381328582,0.193548381328582,0.225806444883346,0.193548381328582,0.225806444883346,0.25806450843811,0.225806444883346,0.322580635547637,0.225806444883346,0.193548381328582,0.25806450843811,0.225806444883346,76.64285714285714,0.09154286129134034,0.23271888707365251
902,18.0,78.0,75.0,47.0,85.0,51.0,65.0,52.0,42.0,83.0,79.0,89.0,81.0,97.0,57.0,487.0,419.0,550.0,374.0,498.0,505.0,566.75,413.0,425.0,490.0,620.0,345.0,617.0,409.0,344.0,503.0,289.0,447.0,440.0,479.25,371.0,342.0,411.0,531.0,264.0,520.0,0.0576000027358531,0.0768000036478042,0.105600006878376,0.0768000036478042,0.10080000013113019,0.0768000036478042,0.072000004351139,0.0576000027358531,0.0672000050544738,0.072000004351139,0.0624000020325183,0.0768000036478042,0.0816000029444694,0.0816000029444694,0.193548381328582,0.225806444883346,0.354838699102401,0.225806444883346,0.225806444883346,0.225806444883346,0.193548381328582,0.225806444883346,0.193548381328582,0.193548381328582,0.161290317773818,0.129032254219055,0.25806450843811,0.25806450843811,70.07142857142857,0.08640000463596399,0.21889400269303944
903,18.0,61.0,73.0,73.0,64.0,69.0,73.0,98.0,89.0,71.0,73.0,72.0,70.0,93.0,41.0,489.0,549.0,513.0,361.0,530.0,638.5,545.0,482.0,411.0,579.0,652.0,297.0,671.0,428.0,476.0,440.0,297.0,461.0,566.0,447.0,393.0,340.0,506.0,580.0,227.0,578.0,0.0816000029444694,0.0816000029444694,0.0864000022411346,0.0768000036478042,0.0912000015377998,0.072000004351139,0.0864000022411346,0.0576000027358531,0.09000000171363351,0.0768000036478042,0.0672000050544738,0.0816000029444694,0.0768000036478042,0.0624000020325183,0.290322571992874,0.290322571992874,0.25806450843811,0.225806444883346,0.290322571992874,0.129032254219055,0.225806444883346,0.193548381328582,0.30645160377025604,0.161290317773818,0.193548381328582,0.161290317773818,0.25806450843811,0.193548381328582,72.85714285714286,0.08948571820344238,0.2350230344704214
904,18.0,76.0,65.0,54.0,54.0,62.0,72.0,70.0,60.0,58.0,71.0,81.0,78.0,72.0,45.0,457.0,419.0,496.0,357.0,500.0,474.0,512.0,604.0,407.0,436.0,587.0,368.0,568.0,381.0,354.0,442.0,303.0,438.0,402.0,442.0,506.75,349.0,365.0,506.0,290.0,496.0,0.0672000050544738,0.072000004351139,0.0816000029444694,0.0672000050544738,0.06240000575780861,0.0768000036478042,0.0864000022411346,0.072000004351139,0.072000004351139,0.096000000834465,0.0672000050544738,0.0768000036478042,0.072000004351139,0.107999999076128,0.290322571992874,0.161290317773818,0.161290317773818,0.193548381328582,0.225806444883346,0.25806450843811,0.290322571992874,0.193548381328582,0.193548381328582,0.290322571992874,0.225806444883346,0.129032254219055,0.193548381328582,0.322580635547637,65.57142857142857,0.07851428990917533,0.22350229748657716
905,18.0,84.0,73.0,64.0,72.0,60.0,82.0,87.0,96.0,54.0,73.0,90.0,49.0,74.0,51.0,612.0,335.0,451.0,626.25,477.0,479.0,530.0,473.0,401.0,486.0,610.0,249.0,568.0,538.25,262.0,387.0,511.25,417.0,397.0,443.0,377.0,347.0,413.0,520.0,200.0,494.0,0.0816000029444694,0.0768000036478042,0.0864000022411346,0.0624000020325183,0.06240000575780861,0.0816000029444694,0.11999999731779099,0.0768000036478042,0.0768000036478042,0.072000004351139,0.072000004351139,0.10080000013113019,0.072000004351139,0.0864000022411346,0.193548381328582,0.290322571992874,0.25806450843811,0.225806444883346,0.129032254219055,0.193548381328582,0.193548381328582,0.193548381328582,0.290322571992874,0.193548381328582,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,72.07142857142857,0.09565714640276766,0.22580644488334606
906,18.0,98.0,56.0,79.0,82.0,79.0,78.0,62.0,79.0,83.0,54.0,63.0,93.0,53.0,52.0,459.0,338.0,460.0,438.0,626.75,411.0,401.0,459.0,457.0,434.0,604.0,384.0,584.0,361.0,282.0,381.0,356.0,560.0,333.0,339.0,380.0,374.0,380.0,541.0,291.0,531.0,0.0624000020325183,0.0672000050544738,0.0768000036478042,0.072000004351139,0.0672000050544738,0.072000004351139,0.0672000050544738,0.0816000029444694,0.0816000029444694,0.0816000029444694,0.0624000020325183,0.10080000013113019,0.0768000036478042,0.0768000036478042,0.25806450843811,0.193548381328582,0.161290317773818,0.225806444883346,0.225806444883346,0.193548381328582,0.129032254219055,0.193548381328582,0.25806450843811,0.193548381328582,0.129032254219055,0.290322571992874,0.290322571992874,0.193548381328582,72.21428571428571,0.07508571818470951,0.21082948680434857
907,18.0,83.0,91.0,62.0,75.0,63.0,45.0,94.0,83.0,100.0,73.0,88.0,61.0,72.0,41.0,466.0,561.0,484.0,369.0,484.0,397.0,420.0,499.0,377.0,531.0,656.0,273.0,794.5,383.0,470.0,422.0,294.0,421.0,352.0,326.0,416.0,277.0,458.0,568.0,212.0,687.75,0.0432000011205673,0.0672000050544738,0.096000000834465,0.0576000027358531,0.072000004351139,0.0816000029444694,0.0672000050544738,0.0864000022411346,0.0768000036478042,0.0816000029444694,0.0672000050544738,0.0768000036478042,0.0816000029444694,0.0912000015377998,0.161290317773818,0.225806444883346,0.290322571992874,0.225806444883346,0.225806444883346,0.25806450843811,0.193548381328582,0.274193540215492,0.225806444883346,0.193548381328582,0.193548381328582,0.129032254219055,0.25806450843811,0.290322571992874,73.64285714285714,0.07474286029381406,0.22580644488334606
